1	Power	Debuff	False	perc	100000	0	0.1	ダミー_異常状態1			悪神のしもべになりました。 休息の神官、休息の神将、狩り場移動管理人、飛行移動のメニューを使用できません。死亡時、クリスタルが壊れやすくなります。 コンディション減少量が増加し、力が90%、耐久力が90% (unk2)、移動速度が90% (unk3)減少します。 悪名が0の時に非戦闘状態が60秒間維持されると状態が解除されます。	icon_skills.voidtrap_tex
2	Power	Buff	True	perc	180000000	0	100	【イベント】強力な力のポーション	149004	【イベント】強力な力のポーション		icon_skills.voidtrap_tex
2	Endurance	Buff	True	perc	180000000	0	100	【イベント】強力な力のポーション	149004	【イベント】強力な力のポーション		icon_skills.voidtrap_tex
4	Stun	Buff	True	swch	3600000	0	4	テスト用爆弾	7215	テスト用爆弾	スタン効果	icon_skills.voidtrap_tex
5	Drunk1	Debuff	True	seta	100000	0	0	効果の無い異常状態			効果の無い異常状態	icon_skills.voidtrap_tex
6	Immune	Debuff	True	seta	100000	0	0	ダメージ完全無敵			ダメージ完全無敵	icon_skills.voidtrap_tex
7	Stun	Debuff	True	seta	100000	0	5	ダメージバフ無敵			ダメージバフ無敵	icon_skills.voidtrap_tex
7	Immune	Debuff	True	abs	100000	0	0	ダメージバフ無敵			ダメージバフ無敵	icon_skills.voidtrap_tex
8	Immune	Debuff	True	setp	100000	0	0	異常状態完全無敵			異常状態完全無敵	icon_skills.voidtrap_tex
9	Immune	Debuff	True	8	100000	0	0	異常状態バフ無敵			異常状態バフ無敵	icon_skills.voidtrap_tex
10	Immune	Debuff	True	16	100000	0	0	リアクション完全無敵			リアクション完全無敵	icon_skills.voidtrap_tex
10	StatusImmune	Debuff	True	swch	100000	0	0	リアクション完全無敵			リアクション完全無敵	icon_skills.voidtrap_tex
11	Immune	Debuff	True	26	60000	0	0	ペトリファイドスケイル			ストーン	icon_skills.stoneshape_tex
11	StunKnockDown	Debuff	True	seta	60000	0	6	ペトリファイドスケイル			ストーン	icon_skills.stoneshape_tex
11	StatusImmune	Debuff	True	swch	60000	0	0	ペトリファイドスケイル			ストーン	icon_skills.stoneshape_tex
12	Immune	Debuff	True	21	10000	0	0	風塵監獄			旋風	icon_skills.tornadoprison_tex
12	StunKnockDown	Debuff	True	seta	10000	0	5	風塵監獄			旋風	icon_skills.tornadoprison_tex
12	247	Debuff	True	perc	10000	0	100	風塵監獄			旋風	icon_skills.tornadoprison_tex
12	StatusImmune	Debuff	True	swch	10000	0	0	風塵監獄			旋風	icon_skills.tornadoprison_tex
13	Immune	Debuff	True	20	60000	0	0	女神降臨			女神降臨	icon_skills.adventgoddess_tex
13	StatusImmune	Debuff	True	swch	60000	0	0	女神降臨			女神降臨	icon_skills.adventgoddess_tex
15	OutOfCombatMovSpd	Buff	True	abs	600000	0	10	トロット I			非戦闘状態での移動速度が10上昇します。	icon_skills.fastwalk_tex
21	KnockDownChance	Buff	True	perc	900000	0	10	狩り_リアクション_抵抗テスト			リアクション抵抗確率10倍上昇	icon_skills.voidtrap_tex
22	Attack	Buff	True	perc	1200000	0	1.4	テスト_スキルダメージ増加			テスト専用！　全スキルダメージ40％増加！　	icon_skills.voidtrap_tex
23	CritChance	Buff	True	abs	60000	0	1	自分のクリティカル 100%			自身の攻撃が100％クリティカルになります。 テスト専用	
24	CritChance	Buff	True	abs	60000	0	1	相手へのクリティカル100％障害ステータス付与			相手に100％クリティカルを発生させる障害ステータス付与。 テスト専用	
25	MPChange	Buff	True	perc	0	1	0.5	TERA タイム			スキルのクールタイムが80％減少し、毎秒のマナ回復量が大きく増加します。	icon_status.pluswill_tex
25	CDR	Buff	True	swch	0	0	0.2	TERA タイム			スキルのクールタイムが80％減少し、毎秒のマナ回復量が大きく増加します。	icon_status.pluswill_tex
26	MPChange	Buff	True	perc	0	1	0.5	T.E.R.A TIME			全てのスキルのクールタイムが80％減少し、1秒あたりのマナ回復量が大幅に増加します。	icon_status.pluswill_tex
26	CDR	Buff	True	swch	0	0	0.2	T.E.R.A TIME			全てのスキルのクールタイムが80％減少し、1秒あたりのマナ回復量が大幅に増加します。	icon_status.pluswill_tex
27	MPChange	Buff	True	perc	0	1	0.5	T.E.R.A TIME			全てのスキルのクールタイムが80％減少し、1秒あたりのマナ回復量が大幅に増加します。	icon_status.pluswill_tex
27	CDR	Buff	True	swch	0	0	0.2	T.E.R.A TIME			全てのスキルのクールタイムが80％減少し、1秒あたりのマナ回復量が大幅に増加します。	icon_status.pluswill_tex
28	MPChange	Buff	True	perc	7200000	1	0.5	T.E.R.A TIME	101047	【新兵支援】スキルクールタイム減少ポーション	スキルのクールタイムが80％減少し、毎秒のマナ回復量が大きく増加します。	icon_status.pluswill_tex
28	CDR	Buff	True	swch	7200000	0	0.2	T.E.R.A TIME	101047	【新兵支援】スキルクールタイム減少ポーション	スキルのクールタイムが80％減少し、毎秒のマナ回復量が大きく増加します。	icon_status.pluswill_tex
30	MaxHP	Buff	True	perc	0	0	1.1	アマルンの守護			強直で勇猛な性格を持っている寛大な神であるアマルンの守護を受けて、ダンジョンに初めて挑戦する冒険者たちの最大HPが上昇する。	icon_skills.heart_buff_tex
31	Power	Buff	True	perc	7200000	0	1.2	T.E.R.A TIME Season 2	149039	【新兵支援】攻撃力向上ポーション	スキル乱射の快感を味わってみてください！すべてのスキルのクールタイムが80％減少し、マナ回復量が大きく増加します。	icon_status.buff_of_kaia_tex
31	ASpd	Buff	True	perc	7200000	0	1.12	T.E.R.A TIME Season 2	149039	【新兵支援】攻撃力向上ポーション	スキル乱射の快感を味わってみてください！すべてのスキルのクールタイムが80％減少し、マナ回復量が大きく増加します。	icon_status.buff_of_kaia_tex
33	MPChange	Buff	True	perc	0	1	0.5	T.E.R.A TIME			連盟スキル以外のスキルのクールタイムが80％減少し、毎秒のマナ回復量が大きく増加します。	icon_status.pluswill_tex
33	CDR	Buff	True	perc	0	0	0.2	T.E.R.A TIME			連盟スキル以外のスキルのクールタイムが80％減少し、毎秒のマナ回復量が大きく増加します。	icon_status.pluswill_tex
34	MaxHP	Buff	True	perc	0	0	1.1	アマルンの守護			強直で勇猛な性格を持っている寛大な神であるアマルンの守護を受けて、ダンジョンに初めて挑戦する冒険者たちの最大HPが上昇する。	icon_skills.heart_buff_tex
36	Power	Buff	True	perc	0	0	1.2	4周年記念バフ（攻撃力増加）			攻撃力が20%上昇し、攻撃速度が大幅に増加します。	icon_status.buff_of_kaia_tex
36	ASpd	Buff	True	perc	0	0	1.12	4周年記念バフ（攻撃力増加）			攻撃力が20%上昇し、攻撃速度が大幅に増加します。	icon_status.buff_of_kaia_tex
37	MPChange	Buff	True	perc	0	1	0.5	4周年記念バフ（クールタイム減少）			全てのスキルのクールタイムが80％減少し、1秒あたりのマナ回復量が大幅に増加します。	icon_status.pluswill_tex
37	CDR	Buff	True	swch	0	0	0.2	4周年記念バフ（クールタイム減少）			全てのスキルのクールタイムが80％減少し、1秒あたりのマナ回復量が大幅に増加します。	icon_status.pluswill_tex
39	Power	Buff	True	perc	0	0	1.02	戦闘の気概（ネットカフェ）			攻撃力、攻撃速度、回復力が2%上昇します。この効果はネットカフェでのみ有効となります。	icon_status.plusecritical_tex
39	ASpd	Buff	True	perc	0	0	1.02	戦闘の気概（ネットカフェ）			攻撃力、攻撃速度、回復力が2%上昇します。この効果はネットカフェでのみ有効となります。	icon_status.plusecritical_tex
